url,title,price,house_type,state,city,house_size,bed,bath,address,description,datetime
https://batdongsan.vn/ban-nha-mat-pho-au-co-tay-ho-40m2-mt-6m-7-tang-gia-16ty-r283296,"Bán nhà mặt phố Âu Cơ, Tây Hồ 40m2, MT 6m 7 tầng giá 16tỷ",16 tỷ,Nhà mặt phố,Hà Nội,Tây Hồ,40.0,6,6,"Âu Cơ, Nhật Tân, Tây Hồ, Hà Nội","Bán nhà mặt phố Âu Cơ, Tây Hồ 40m2, MT 6m 7 tầng giá 16tỷ
NHÀ MẶT PHỐ LÔ GÓC - 6 NỔI 1 HẦM THANG MÁY - THÔNG SÀN VĂN PHÒNG
- Nhà mạn Âu Cơ Trịnh Công Sơn- Thiết kế 6 nổi, 1 hầm thang máy thông sàn. Lô góc, mặt tiền rộng cho thuê kinh doanh, văn phòng hay căn hộ dịch vụ đều tiện.
* Sổ đỏ vuông đẹp chính chủ* Giá cả có thể thương lượng trực tiếpEm Huy 0819860128
Xin cảm ơn",2023-11-27 14:01:27
https://batdongsan.vn/can-ban-nha-pho-nguyen-trai-thanh-xuan-75m2-mat-tien-46m-nha-dep-4-tang-gia-105-ty-r283292,"Cần bán nhà phố Nguyễn Trãi, Thanh Xuân, 75m2 mặt tiền 4.6m, nhà đẹp 4 tầng giá 10.5 tỷ",10.5 tỷ,Nhà riêng,Hà Nội,Thanh Xuân,75.0,4,,,"* Do công việc thay đổi nên gia chủ cần bán ngôi nhà đẹp tại vị trí trung tâm gần đường Nguyễn Trãi, phường Thượng Đình, quận Thanh Xuân, Hà Nội. Nhà nằm trên mặt ngõ rộng 3m thông từ đường Nguyễn Trãi qua phố Chính Kinh thuộc phường Nhân Chính. Đây là khu vực tập trung dân cư và rất nhiều tiện ích, đáng sống. * Nhà nằm cách đường Nguyễn Trãi khoảng 50m, cách Ngã Tư Sở, khu căn hộ cao cấp Royal City cũng chỉ vài trăm mét, ô tô nhỏ có thể vào tận cửa. Với lợi thế vị trí đắc địa nên nhà khá phù hợp cho việc vừa ở vừa kinh doanh đa dạng. * Nhà có diện tích trên sổ là 75m2 mặt tiền 4.6m được xây dựng 4 tầng với kết cấu chắc chắn do gia chủ xây để ở không phải đầu tư kinh doanh xây để bán. Thiết kế cụ thể như sau:+Tầng 1: Thông sàn để kinh doanh, vệ sinh.+Tầng 2: Phòng khách, phòng ngủ, vệ sinh.+Tầng 3: 2 phòng ngủ, vệ sinh.+Tầng 4: Phòng thờ, sân phơi đồ thoáng mát.* Nhà có pháp lý rõ ràng, sổ đỏ chính chủ sẵn sàng giao dịch. Giá bán hiện tại là 10.5 tỷ.* Quan tâm liên hệ điện thoại/zalo: 0963146879 gặp anh Dũng.",2023-11-27 14:28:21
https://batdongsan.vn/hang-hiem-ngay-trung-tam-thanh-phu-sat-bien-hoa-chi-1ty650-r283291,"HÀNG HIẾM NGAY TRUNG TÂM THẠNH PHÚ, SÁT BIÊN HÒA  CHỈ 1TY650",1650 tỷ,Nhà riêng,Đồng Nai,Vĩnh Cửu,90.0,,,thạnh phú,"EM CÒN 1 CĂN CUỐI NGAY CÂY XĂNG THẠNH PHÚ, CUỐI ĐỒNG KHỞI 102M2 CHỈ 1TY650TR
• Cách changshin 2km, BIGC chỉ 4km• Nhà hoàn thiện 1 lầu 1 trệt mái thái • Công năng 4pn, 2wc, pk, bếp, sân oto• Đường trước nhà 6m thông thoáng • Dân cư đông kín, điện nước đầy đủ• Bán kính 2km đầy đủ trường, chợ, kcn
Diện tích : 102m2 sổ riêng thổ cư 100%Giá chỉ : 1ty650 ( bao mọi thuế phí ) 
Liên hệ em xem nhà 03 567 567 39 thượng lượng",2023-11-27 14:28:37
https://batdongsan.vn/duong-oto-6m-phan-van-tri-phuong-12-binh-thanh-5-tang-btct-55m2-7x-ty-r283287,"ĐƯỜNG ÔTÔ 6M PHAN VĂN TRỊ, PHƯỜNG 12, BÌNH THẠNH, 5 TẦNG BTCT, 55M2, 7.x TỶ",7.2 tỷ,Nhà,TP Hồ Chí Minh,Bình Thạnh,55.0,5,5,,"- Diện tích: 5.5 x 10m- Kết cấu: 1 trệt 1 lửng 2 lầu 1 sân thượng BTCT; 5 PN, 5 WC- Đường đi sạch sẽ, yên tĩnh. Khu vực Phan Văn Trị, Nơ Trang Long, Lê Quang Định- Gần chợ Bà Chiểu, Coopmart, BV Gia Định, ĐH Văn Lang- Sổ hồng nở hậu, hoàn công đủ, pháp lý chuẩn, công chứng mua bán ngay",2023-11-27 14:44:47
https://batdongsan.vn/duong-oto-6m-phan-van-tri-phuong-12-binh-thanh-5-tang-btct-55m2-7x-ty-r283286,"ĐƯỜNG ÔTÔ 6M PHAN VĂN TRỊ, PHƯỜNG 12, BÌNH THẠNH, 5 TẦNG BTCT, 55M2, 7.x TỶ",7.2 tỷ,Nhà,TP Hồ Chí Minh,Bình Thạnh,55.0,5,5,,"- Diện tích: 5.5 x 10m- Kết cấu: 1 trệt 1 lửng 2 lầu 1 sân thượng BTCT; 5 PN, 5 WC- Đường đi sạch sẽ, yên tĩnh. Khu vực Phan Văn Trị, Nơ Trang Long, Lê Quang Định- Gần chợ Bà Chiểu, Coopmart, BV Gia Định, ĐH Văn Lang- Sổ hồng nở hậu, hoàn công đủ, pháp lý chuẩn, công chứng mua bán ngay",2023-11-27 14:44:47
https://batdongsan.vn/ban-nha-4-tang-mat-duong-di-ai-di-trach-hoai-duc-ha-noi-59-ty-r283281,"Bán nhà 4 tầng mặt đường Di Ái – Di Trạch – Hoài Đức – Hà Nội, 5.9 tỷ",5.9 tỷ,Nhà riêng,Hà Nội,Hoài Đức,78.0,4,3,,"???????? Bạn muốn có không gian thoáng để ở , oto vào sân.???????? View sân vận động, Đường thoáng trước sau , ngõ thông tứ phía .???????? An ninh tốt , dân trí cao , dân cư đông đúc.???????? Hiện mình có 1 căn nhà phù hợp tất cả tiêu chí bạn đề raThông tin chi tiết: - Diện tích: 77.8m2- 2 mặt thoáng trước sau. Đường trước nhà 6m.- Vị trí siêu đẹp: khu bộ đội xuất ngũ, khu vực phát triển mạnh, đầu mối giao thông nhanh chóng ra đường 32 và đường vành đai 3.5- Phù hợp để ở, kinh doanh và đầu tư cực đỉnh- Sát Khu đô thị Hidone, trung tâm huấn luyện thể thao, trường Đại Học công nghiệp, Đại học thành Đô…- Tầng 1: PK và bếp- Tầng 2: 2PN- Tầng 3: Phòng thờ, Sân Phơi.- Sổ đỏ vuông vắn, sẵn sang giao dịch- Giá thương lượng chính chủ, thấp nhất khu vựcMảnh đất hứa hẹn đem lại sự đột biến lớn khi nằm gần các khu tiện ích và tuyến đường 3.5 dần hình thành-Nhấc máy gọi ngay Mr Thắng 0328335312",2023-11-27 15:04:49
https://batdongsan.vn/ban-nha-mat-duong-nguyen-tat-to-le-chan-hai-phong-ngay-truc-duong-hoang-huy-mall-r283280,"Bán nhà mặt đường Nguyễn Tất Tố, Lê Chân, Hải Phòng ngay trục đường Hoàng Huy Mall.",6.7 tỷ,Nhà mặt phố,Hải Phòng,Lê Chân,50.0,3,2,"Nguyễn Tất Tố, Lê Chân, Hải Phòng","Bán nhà mặt đường Nguyễn Tất Tố, Lê Chân, Hải Phòng ngay trục đường Hoàng Huy Mall.- Diện tích: 49,7m2- Ngang: 4,4m- Hướng: ĐN- Đường: 13m- Giá bán; 6,7 tỷ( TT)Nhà mặt đường 3 tầng kinh doanh cực tốt, vị trí siêu đẹp. Cùng mặt Shophouse  của Hoàng Huy Mall. Chi tiết LH Mrs Tâm: 0796-336-866 CDT Group Sàn Bán Nhà Hải Phòng",2023-11-27 15:24:58
https://batdongsan.vn/hot-qua-hot-luc-nay-tai-quan-nhan-r283277,Hot! Quá hot lúc này tại Quan Nhân,2.85 tỷ,Nhà riêng,Hà Nội,Thanh Xuân,25.0,3,,Quan Nhân,"+ Vị trí gần trung tâm với vô vàn tiện ích đi kèm, gần Ngã Tư Sở, view nhìn thẳng ra Royal City+ 4 Tầng 3 ngủ thoáng sáng vào ở ngay, chủ nhà xây dựng rất chắc chắn, nhà nhỏ nhưng phòng tắm lớn lắp đặt bồn tắm vô tư+ Gần chợ, 3 bước chân ra tới sân chơi chung+ Chủ nhà xinh gái+ Sổ đỏ đẹp, giữ gìn cẩn thận, cất két sẵn sàng trao tay",2023-11-27 15:45:27
https://batdongsan.vn/hem-xe-hoi-cau-kho-q1-4-tang-nha-moi-o-ngay-mat-tien-tuong-lai-r283275,Hẻm xe hơi - Cầu Kho Q1 - 4 TẦNG – Nhà mới ở ngay – Mặt tiền tương lai,8.7 tỷ,Nhà riêng,TP Hồ Chí Minh,Quận 1,45.0,3,3,Thành phố Hồ Chí Minh,"Mô tả:+ Vị trí: khu vực ngay đường Trần Hưng Đạo, đối diện Sở Công An TP.HCM, Phòng CS Điều tra Tội phạm về TTXH, Phòng CS PCCC TP.HCM, thông ra Võ Văn Kiệt, Trần Đình Xu, Nguyễn Cảnh Chân…+ Hiện tại hẻm xe hơi, tương lai mở đường lớn thành 2 mặt tiền.+ An ninh, yên tĩnh, sạch sẽ.+ 4 tầng mới ở liền, trệt 2 lầu sân thượng.+ Sổ hồng chính chủ, hoàn công đầy đủ, sang tên công chứng ngay.☎️   Thiện chí alo em Hiền xem nhà trực tiếp, miễn trung gian.",2023-11-27 15:58:23
https://batdongsan.vn/hem-xe-hoi-cau-kho-q1-4-tang-nha-moi-o-ngay-mat-tien-tuong-lai-r283274,Hẻm xe hơi - Cầu Kho Q1 - 4 TẦNG – Nhà mới ở ngay – Mặt tiền tương lai,8.7 tỷ,Nhà riêng,TP Hồ Chí Minh,Quận 1,45.0,3,3,Thành phố Hồ Chí Minh,"Mô tả:+ Vị trí: khu vực ngay đường Trần Hưng Đạo, đối diện Sở Công An TP.HCM, Phòng CS Điều tra Tội phạm về TTXH, Phòng CS PCCC TP.HCM, thông ra Võ Văn Kiệt, Trần Đình Xu, Nguyễn Cảnh Chân…+ Hiện tại hẻm xe hơi, tương lai mở đường lớn thành 2 mặt tiền.+ An ninh, yên tĩnh, sạch sẽ.+ 4 tầng mới ở liền, trệt 2 lầu sân thượng.+ Sổ hồng chính chủ, hoàn công đầy đủ, sang tên công chứng ngay.☎️   Thiện chí alo em Hiền xem nhà trực tiếp, miễn trung gian.",2023-11-27 15:58:23
https://batdongsan.vn/ban-nha-duong-lang-dong-da-nha-dep-o-ngay-4-tang-34m2-gia-465-ty-r283273,"Bán nhà Đường Láng, Đống Đa, nhà đẹp ở ngay 4 tầng 34m2 giá 4.65 tỷ",4.65 tỷ,Nhà riêng,Hà Nội,Đống Đa,34.0,3,3,,"- Cần bán căn nhà Đường Láng, Đống Đa, nhà đẹp về ở ngay, vị trí hiếm có nhà bán, khu vực giáp với Chùa Láng, Cầu Giấy, rất đông sinh viên, Bệnh Viện, kinh doanh buôn bán sầm uất, thuận tiện cho gia đình đa thế hệ đủ mọi nhu cầu.- Nhà thiết kế 4 tầng.+ Tầng 1: Phòng khách, bếp, vs.+ Tầng 2: 1 ngủ khép kín.+ Tầng 3: 2 ngủ, 1 vs.+ Tầng 4: Phòng thờ, sân phơi.- Sổ đỏ chính chủ, pháp lý sạch.",2023-11-27 15:59:49
https://batdongsan.vn/ban-nha-1-lau-4x10m-gan-mat-tien-duong-pham-the-hien-p1-quan-8-gia-29-ty-r283271,Bán nhà 1 lầu 4x10m gần mặt tiền đường Phạm Thế Hiển P.1 Quận 8 - Giá: 2.9 Tỷ,2.98 tỷ,Nhà riêng,TP Hồ Chí Minh,Quận 8,42.0,,,,"Bán nhà 1 lầu gần mặt tiền đường Phạm Thế Hiển P.1 Quận 8+ Diện tích: 4 x 10m – Nở hậu: 5m+ Kết cấu: Nhà 1 trệt + lầu, 2PN, 2WC, phòng khách, bếp,…+ Vị trí: Hẻm trước nhà gần 3m, cách mặt tiền đường chính chỉ vài bước chân, gần cầu Nguyễn Văn Cừ, tiện lưu thông qua Quận 1, 4, 5, 7, 10,… chỉ mất vài phút.+ Tiện ích: Dân cư hiện hữu, an ninh tốt, trong bán kính 300m đầy đủ các nhu cầu thiết yếu, thích hợp sinh sống và đi lại.+ Hướng Đông+ Sổ hồng+ Giá: 2.98 Tỷ (T/L)Liên hệ: 0933 862 860 Ms SươngTư vấn pháp lý & xem nhà miễn phíHỗ trợ vay ngân hàng 80% giá trị nhàNhận ký gửi cho thuê nhà đất các Quận TP.HCM",2023-11-27 16:26:59
https://batdongsan.vn/ban-nha-go-vap-duong-so-2-phuong-16-go-vap-30m2-3-tang-chi-32-ty-r283270,"Bán nhà Gò Vấp, Đường số 2 Phường 16 Gò Vấp, 30m2 3 tầng chỉ 3.2 tỷ",3.2 tỷ,Nhà riêng,TP Hồ Chí Minh,Gò Vấp,30.0,3,3,Đường Số 2,"MS 31423* Vị trí: hẻm đường Số 2 Phường 16 Gò Vấp, vài bước chân đã ra mặt tiền đường.* Diện tích 30m2, 3 tầng, gồm phòng khách, bếp, 3 phòng ngủ, 3WC.• Khu vực an ninh, yên tĩnh, sạch sẽ. Hàng xóm thân thiện.* Hình sổ đẹp, công chứng ngay.",2023-11-27 16:31:51
https://batdongsan.vn/ban-nha-mat-pho-nghi-tam-tay-ho-43m2-mt-4m-gia-22-ty-r283268,"Bán nhà mặt phố Nghi Tàm, Tây Hồ 43m2, MT 4m giá 22 tỷ",22 tỷ,Nhà mặt phố,Hà Nội,Tây Hồ,43.0,6,7,,"Bán nhà mặt phố Nghi Tàm, Tây Hồ 43m2, MT 4m giá 22 tỷ
* Mô tả :+ Nhà mặt phố Nghi Tàm 6 lần xe chạy+ Đường Nghi Tàm đã hạ đê được mấy năm, đẹp, 6 làn ô tô chạy 2 chiều, vỉa hè rộng. Nhà mình nằm đoạn đẹp nhất phố, kinh doanh sầm uất. Sát hồ Tây, không khí mát trong lành+ Nhà 5.5 tầng gia đình xây chắc chắn, khách về ở ngay. 
* Thiết kế:- Tầng 1: Kinh doanh + Bếp + Vệ sinh.- Tầng lửng: Phòng khách.- Tầng 2, 3, 4: Mỗi tầng 2 Phòng + Vệ sinh.- Tầng 5: Phòng thờ + Sân phơi.
* Sổ đỏ vuông đẹp chính chủ* Giá cả có thể thương lượng trực tiếpEm Huy 0819860128Xin cảm ơn",2023-11-27 16:39:13
https://batdongsan.vn/ban-nha-hem-xe-hoi-duong-nguyen-thi-tan-p2-quan-8-lh-0933862860-suong-r283267,Bán nhà hẻm xe hơi đường Nguyễn Thị Tần P.2 Quận 8 - LH: 0933862860 Sương,8.4 tỷ,Nhà riêng,TP Hồ Chí Minh,Quận 8,90.0,,,,"Bán nhà hẻm xe hơi đường Nguyễn Thị Tần Phường 2 Quận 8+ Diện tích: 3.7 x 24m – Nở hậu – CN: 89.6m2+ Hiện trạng: Nhà trệt + lửng, 2PN, tiện sửa chữa hoặc xây dựng mới (GPXD 1 trệt + lửng 3 lầu, ST)+ Vị trí: Hẻm xe hơi trước nhà, gần chợ Rạch Ông, cầu Chữ Y, xe cộ tiện lưu thông qua các tuyến đường và các Quận tiếp giáp.+ Thuận lợi: Thích hợp vừa ở vừa kinh doanh, xung quanh khu vực đầy đủ các nhu cầu thiết yếu, đáp ứng cho cuộc sống hiện đại.+ Hướng Bắc+ Sổ hồng+ Giá: 8.4 Tỷ (T/L)Liên hệ: 0933 862 860 Ms SươngTư vấn pháp lý & xem nhà miễn phíHỗ trợ vay ngân hàng 80% giá trị nhàNhận ký gửi cho thuê nhà đất các Quận TP.HCM",2023-11-27 16:39:46
https://batdongsan.vn/ban-nha-pho-phan-dinh-giot-la-khe-ha-dong-315-ty-r283260,"Bán nhà Phố Phan Đình Giót - La Khê - Hà Đông , 3.15 tỷ",3.15 tỷ,Nhà riêng,Hà Nội,Hà Đông,30.0,3,3,Phan Đình Giót - La Khê - Hà Đông,"Bể bơi La Khê - nhà đẹp - ôtô 30m - ôtô dừng đỗ ngày đêm 90m² - ngõ đẹp thoáng - 150m đường Lê Trọng Tấn - đường Tố Hữu - sổ đẹp A4.
Mô tả:
- Hướng: Tây Nam.- Vị trí: Nằm ở lối Bể bơi La Khê, vị trí cực thoáng tiếp giáp khu DV Giếng Sen - Lê Trọng Tấn, từ nhà ra đường Lê Trọng Tấn, đường Tố Hữu - Nguyễn Thanh Bình chỉ 150 - 180m.
Thiết kế:
- Nhà còn tương đối mới, thiết kế 4 tầng + 1 tum:+ Tầng 1: PK, Bếp, WC.+ Tầng 2, 3: Mỗi tầng 1 PN, WC.+ Tầng 4: 1 ngủ, phòng thờ, + sân phơi.
- Ôtô cách nhà 30m, cách vị trí dừng đỗ ôtô dừng đỗ ngày đêm 90m, ngõ cực thoáng, đầu ngõ có nhiều hồ - áo và cây xanh cực kì thoáng mát.- Giao thông cực thuận tiện với 2 trục đường đôi: Lê Văn Lương - Tố Hữu, Lê Trọng Tấn. An sinh tốt, dân trí cao, không gian sống lý tưởng, tiện ích ngập tràn: Trường các cấp, TT hành chính, Chợ...- Sổ đẹp A4, sẵn sàng giao dịch.",2023-11-27 17:11:03
https://batdongsan.vn/ban-toa-nha-goc-2-mat-tien-cach-mang-thang-8-dt-6x22m-7-lau-hdt-100-trieuthang-308-ty-tl-r283258,Bán toà nhà góc 2 mặt tiền Cách Mạng Tháng 8- DT: 6x22m- 7 lầu- HĐT: 100 triệu/tháng- 30.8 tỷ TL,30.8 tỷ,Nhà mặt phố,TP Hồ Chí Minh,Quận 3,132.0,,,,"- Bán toà nhà góc 2 mặt tiền Cách Mạng Tháng 8, P. 10, Quận 3.- Diện tích: 6 x 22m.- Kết cấu: 7 tầng + thang máy.- Hợp đồng thuê: 100 triệu / tháng.- Tuyến đường lớn, tiềm năng tăng trưởng cực tốt.- Giá bán: 30.8 tỷ TL.Lh : 0938255067 Tuấn Anh",2023-11-27 18:25:39
https://batdongsan.vn/ban-nha-quan-3-nha-dep-5-tang-51m-hem-xe-hoi-giam-gap-2ty-9ty2-r283257,Bán Nhà Quận 3 - Nhà Đẹp 5 Tầng - 51M - Hẻm Xe Hơi - Giảm Gấp 2Tỷ - 9Tỷ2,9.2 tỷ,Nhà riêng,TP Hồ Chí Minh,Quận 3,51.0,,,Thành phố Hồ Chí Minh,"Quận 3 - Nhà Đẹp 5 Tầng - Ngang 7M - Tặng Nội Thất - Xe Hơi Đỗ Cửa - 51M - Nhỉnh 9Tỷ========================LH Sang 0777826387Mô tả: Ngang 7M4 x 8MGiá 10Tỷ5 => 8Tỷ5Nhà đẹp 5 tầng BTCT: 3PN, 4WC, sân thượng. TẶNG TOÀN NỘI THẤT XỊN. Hẻm xe hơi, gần mặt tiền, vừa ở vừa tiện kinh doanh, văn phòng. (HIEUTH)",2023-11-27 19:04:13
https://batdongsan.vn/nha-moi-dep-3-tang-le-van-quoi-48m2-hem-oto-giap-tan-phu-chi-nhinh-5-ty-r283256,"NHÀ MỚI ĐẸP 3 TẦNG LÊ VĂN QUỚI 48M2, HẺM ÔTÔ GIÁP TÂN PHÚ CHỈ NHỈNH 5 TỶ",Thỏa thuận,Nhà riêng,TP Hồ Chí Minh,Bình Tân,48.0,3,3,,"NHÀ MỚI ĐẸP 3 TẦNG LÊ VĂN QUỚI 48M2, HẺM ÔTÔ GIÁP TÂN PHÚ CHỈ NHỈNH 5 TỶ   + Kết cấu: 4mx12m, 3 tầng BTCT có sân phơi phía sau. tổng 3PN, 1 phòng giặt, 3WC.+ Nhà mới 100% mua vào ở ngay, tặng bộ combo bàn bếp xịn sò, máy rửa chén, máy năng lượng mặt trời, 3 máy lạnh.+ Hẻm 4m thoáng, xe tải đỗ cửa+ Nhà ngay chợ Lê Văn Quới với đầy đủ tiện nghi, giáp ranh Tân Phú + SHR vuông đẹp, Chính chủ, Hoàn công đầy đủ. Mu.a bá.n sang tên nhanh.",2023-11-27 19:39:50
https://batdongsan.vn/chinh-chu-can-ban-nha-mat-tien-tp-bien-hoa-r283255,CHÍNH CHỦ CẦN BÁN NHÀ MẶT TIỀN TP BIÊN HÒA,45 tỷ,Nhà mặt phố,Đồng Nai,Biên Hòa,139.0,,,Địa chỉ 1,"KHÔNG TIẾP MÔ GIỚI SANG TAYChính chủ cần bán nhà mặt tiền đường Vòng xoay Biên Hùng, mặt tiền đường 30/4, trung tâm thành phố Biên Hòa, vị trí đắc địa.
Diện tích tổng: 139m2
Địa chỉ:Địa chỉ 1: 255 30/4, phường Quyết ThắngĐịa chỉ 2: 259 Đ. Hà Huy Giáp, Quyết Thắng
Pháp lý đầy đủ, không tranh chấp, không quy hoạch.Mặt tiền đường thuận tiện vừa ở vừa mua bán, kinh doanh, ưu tiên khách mua trực tiếp kinh doanh.Tiện ích xung quanh: công viên Biên Hùng, Ga Biên Hòa, trường THPT THCS, chợ đêm, chợ Biên Hòa, ngân hàng, rạp phim,......",2023-11-27 19:52:09
https://batdongsan.vn/315-ty-nha-pho-phan-dinh-giot-la-khe-ha-dong-r283252,3.15 tỷ - Nhà Phố Phan Đình Giót - La Khê - Hà Đông,3.15 tỷ,Nhà riêng,Hà Nội,Hà Đông,30.0,3,3,Phan Đình Giót - La Khê - Hà Đông,"Mô tả:
- Hướng: Tây Nam.- Vị trí: Nằm ở lối Bể bơi La Khê, vị trí cực thoáng tiếp giáp khu DV Giếng Sen - Lê Trọng Tấn, từ nhà ra đường Lê Trọng Tấn, đường Tố Hữu - Nguyễn Thanh Bình chỉ 150 - 180m.
Thiết kế:
- Nhà còn tương đối mới, thiết kế 4 tầng + 1 tum:+ Tầng 1: PK, Bếp, WC.+ Tầng 2, 3: Mỗi tầng 1 PN, WC.+ Tầng 4: 1 ngủ, phòng thờ, + sân phơi.
- Ôtô cách nhà 30m, cách vị trí dừng đỗ ôtô dừng đỗ ngày đêm 90m, ngõ cực thoáng, đầu ngõ có nhiều hồ - áo và cây xanh cực kì thoáng mát.- Giao thông cực thuận tiện với 2 trục đường đôi: Lê Văn Lương - Tố Hữu, Lê Trọng Tấn. An sinh tốt, dân trí cao, không gian sống lý tưởng, tiện ích ngập tràn: Trường các cấp, TT hành chính, Chợ...- Sổ đẹp A4, sẵn sàng giao dịch.",2023-11-27 20:24:06
https://batdongsan.vn/chinh-chu-ket-bank-can-ban-gap-nha-quang-trung-go-vap-3-tang-hem-xe-hoi-r283251,"Chính chủ kẹt Bank cần bán gấp nhà Quang Trung, Gò Vấp 3 tầng, hẻm xe hơi.",2 tỷ,Nhà riêng,TP Hồ Chí Minh,Gò Vấp,45.0,3,3,"Quang Trung, P.10, Gò Vấp","Sở hữu không gian sống hiện đại và tiện nghi. Nơi lý tưởng cho gia đình và đầu tư thông minh.
+ Diện tích: 45m2, 3 phòng ngủ, 3 phòng tắm.
+ Hẻm xe hơi thông thoáng, dân trí cao, an ninh đảm bảo.
+ Gần các tiện ích xã hội: trường học, siêu thị, bệnh viện, công viên.
+ Thiết kế hiện đại, nội thất sang trọng, không gian sống thoải mái.
+ Sổ hồng riêng, pháp lý đầy đủ, giao dịch an toàn.
      Lợi Ích:+ Vị trí trung tâm, thuận tiện di chuyển đến các khu vực lân cận.
+ Tiềm năng tăng giá cao, khu vực phát triển mạnh mẽ.
+ Đặc biệt phù hợp cho gia đình nhỏ, đầu tư cho thuê hoặc làm văn phòng.
☎️ Liên hệ : 09067858 81Nguyễn ( Chính chủ, không làm việc với mô giới )",2023-11-27 20:42:48
https://batdongsan.vn/56-ty-41m-4-tang-nha-rieng-phan-dinh-giot-la-khe-ha-dong-r283250,"5.6 TỶ,  41M 4 TẦNG  - NHÀ RIÊNG PHAN ĐÌNH GIÓT LA KHÊ HÀ ĐÔNG",5.55 tỷ,Nhà riêng,Hà Nội,Hà Đông,41.0,4,5,Phan Đình Giót - La Khê - Hà Đông,"KINH DOANH, Ô TÔ ĐỖ CỬA, NGÕ THÔNG SANG NGÔ THÌ NHẬM.
Nhà vị trí trung tâm La Khê - Ngô Thì Nhậm. Tiện ích xung quanh đầy đủ. - Nhà có thể kinh doanh tạp hoá, Nail Spa... - Ngõ trước nhà thông từ Phan Đình Giót sang KĐT Ngô Thì Nhậm, chợ Bông Đỏ, chợ La Khê, Bia Bà... - Nhà dân xây khung cột bê tông chắc chắn.
+ Thiết kế: - Tầng 1: để xe, khách, bếp, wc. - Tầng 2, 3: mỗi tầng có 2 phòng ngủ, WC. - Tầng 4: Phòng thờ, sân phơi rộng.
+ Sổ đỏ chính chủ, vuông vắn.",2023-11-27 21:14:48
https://batdongsan.vn/ban-biet-thu-quang-trung-phuong-11-go-vap-260m2-chi-177-ty-r283249,"Bán Biệt thự Quang Trung Phường 11 Gò Vấp, 260m2, chỉ 17.7 tỷ",17.7 tỷ,Nhà riêng,TP Hồ Chí Minh,Gò Vấp,260.0,3,,Quang Trung,"MS 31523* Vị trí: gần chợ Hạnh Thông Tây, đường Quang Trung, phường 11 (nay là phường 8) Gò Vấp* Diện tích 260m2, thiết kế dạng biệt thự với 3 phòng ngủ, sân rộng rãi để được vài chiếc xe hơi.* Hẻm an ninh, yên tĩnh.* Khu vực không lo thiếu dịch vụ tiện ích.* Pháp lý sạch sẽ, công chứng ngay",2023-11-27 21:55:06
https://batdongsan.vn/ban-nha-phan-dinh-giot-la-khe-ha-dong-555-ty-41m-4-tang-r283248,"Bán nhà Phan Đinh Giót , La Khê, Hà Đông - 5.55 Tỷ,  41M 4 Tầng",5.55 tỷ,Nhà riêng,Hà Nội,Hà Đông,41.0,4,5,Phan Đình Giót - La Khê - Hà Đông,"KINH DOANH, Ô TÔ ĐỖ CỬA, NGÕ THÔNG SANG NGÔ THÌ NHẬM.
Nhà vị trí trung tâm La Khê - Ngô Thì Nhậm. Tiện ích xung quanh đầy đủ. - Nhà có thể kinh doanh tạp hoá, Nail Spa... - Ngõ trước nhà thông từ Phan Đình Giót sang KĐT Ngô Thì Nhậm, chợ Bông Đỏ, chợ La Khê, Bia Bà... - Nhà dân xây khung cột bê tông chắc chắn.
+ Thiết kế: - Tầng 1: để xe, khách, bếp, wc. - Tầng 2, 3: mỗi tầng có 2 phòng ngủ, WC. - Tầng 4: Phòng thờ, sân phơi rộng.
+ Sổ đỏ chính chủ, vuông vắn.",2023-11-27 21:56:01
https://batdongsan.vn/ban-nha-van-quan-ha-dong-duong-rong-o-to-tranh-60m2-92-ty-r283244,"Bán nhà Văn Quán, Hà Đông, đường rộng ô tô tránh, 60m2, 9.2 tỷ",9.2 tỷ,Nhà riêng,Hà Nội,Hà Đông,60.0,,3,Đại An Hà Đông,"+Nhà nằm ở mặt phố Đại An, đường trước nhà rộng 2 làn ô tô tránh, thông sang Văn Quán và Trần Phú.+ Diện tích 60m2, nhà 4 tầng khung cột chắc chắn, mặt tiền rộng đẹp.+ Khu vực đông đúc sinh viên và dân cư, vừa ở vừa kinh doanh cực tốt.+ Ba bước ra hồ Văn Quán, khu vực tập trung nhiều tiện ích, chợ, bệnh viện, siêu thị, bãi gửi xe, đại học, trường học các cấp đầy đủ không thiếu gì.+ Chủ nhà cô Hoa nay bán đi chuyển về Văn Phú ở với con cháu.+ Giá 9.2 tỷ ( có thương lượng với khách thiện chí) + Sổ đỏ chính chủ, sẵn sàng giao dịch.+ Liên hệ E Quân Nhà Đẹp 0934503893  xem nhà ngay.",2023-11-27 22:40:00
